# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_fld            14:(.)rho_efld           15:(.)rho_efld_t         16:(.)w_fld              17:(.)w_efld             18:(.)rho_ur             19:(.)rho_crit           20:(.)rho_tot            21:(.)p_tot              22:(.)p_tot_prime        23:gr.fac. D             24:gr.fac. f          
       6.033836407438e+13       2.076380709616e-25       7.683411240578e-09       7.853964151426e+21       1.027314575301e+04       1.702589374207e-10       6.198648086342e+17       4.435514616790e-09       3.647146399602e+43       2.476170808129e+32       2.935684062014e+33       2.131766915216e-08       5.116183148411e-09       3.061503302904e+37       3.061503296811e+37      -1.000000000000e+00       1.000000000000e-01       2.521325827764e+43       6.168475289188e+43       6.168475289188e+43       2.056157715272e+43      -1.070561777978e+52       9.487933883308e-04       9.948248008806e-01 
       5.969326150864e+13       2.121501926565e-25       7.765265763737e-09       7.686921924255e+21       1.027314575301e+04       1.720989185944e-10       6.132375759508e+17       4.483449033776e-09       3.493657330200e+43       2.397595589986e+32       2.842527315793e+33       2.131766915216e-08       5.116183148411e-09       2.954810252771e+37       2.954810246715e+37      -1.000000000000e+00       1.000000000000e-01       2.415216581641e+43       5.908876866959e+43       5.908876866959e+43       1.969624932761e+43      -1.014543378882e+52       9.589391699806e-04       9.842993397314e-01 
       5.905505600295e+13       2.167603659336e-25       7.848939276300e-09       7.523432438854e+21       1.027314575301e+04       1.739587843672e-10       6.066811977704e+17       4.531901475899e-09       3.346627802545e+43       2.321513764014e+32       2.752326670837e+33       2.131766915216e-08       5.116183148411e-09       2.851835443617e+37       2.851835437572e+37      -1.000000000000e+00       1.000000000000e-01       2.313572911521e+43       5.660203566200e+43       5.660203566200e+43       1.886733856539e+43      -9.614562081525e+51       9.690849516113e-04       9.739942700619e-01 
       5.842367381797e+13       2.214707215228e-25       7.934431778267e-09       7.363420133643e+21       1.027314575301e+04       1.758387496311e-10       6.001949165583e+17       4.580877541432e-09       3.205785968747e+43       2.247846208516e+32       2.664988322508e+33       2.131766915216e-08       5.116183148411e-09       2.752449295115e+37       2.752449289099e+37      -1.000000000000e+00       1.000000000000e-01       2.216206884969e+43       5.421995606454e+43       5.421995606454e+43       1.807331226484e+43      -9.111468858307e+51       9.792307332229e-04       9.639027414620e-01 
       5.779904200274e+13       2.262834364561e-25       8.019924280234e-09       7.206811054129e+21       1.027314575301e+04       1.777390316006e-10       5.937779828784e+17       4.630382889150e-09       3.070871421555e+43       2.176516312531e+32       2.580421442831e+33       2.131766915216e-08       5.116183148411e-09       2.656526742842e+37       2.656526736869e+37      -1.000000000000e+00       1.000000000000e-01       2.122938478630e+43       5.193812556991e+43       5.193812556991e+43       1.731270232381e+43      -8.634700577430e+51       9.893765148150e-04       9.540181845180e-01 
       5.718108838624e+13       2.312007350743e-25       8.107235771604e-09       7.053532818719e+21       1.027314575301e+04       1.796598498373e-10       5.874296553075e+17       4.680423238982e-09       2.941634712878e+43       2.107449896156e+32       2.498538086035e+33       2.131766915216e-08       5.116183148411e-09       2.563947080881e+37       2.563947074938e+37      -1.000000000000e+00       1.000000000000e-01       2.033595245378e+43       4.975232522474e+43       4.975232522474e+43       1.658410242480e+43      -8.182879755439e+51       9.995222963877e-04       9.443342965508e-01 
       5.656974156908e+13       2.362248900541e-25       8.194547262974e-09       6.903514585270e+21       1.027314575301e+04       1.816014262760e-10       5.811492003492e+17       4.731004372671e-09       2.817836892574e+43       2.040575133409e+32       2.419253097090e+33       2.131766915216e-08       5.116183148411e-09       2.474593809832e+37       2.474593803950e+37      -1.000000000000e+00       1.000000000000e-01       1.948011995474e+43       4.765851362904e+43       4.765851362904e+43       1.588616543475e+43      -7.754700987313e+51       1.009668077941e-03       9.348450282146e-01 
       5.596493091520e+13       2.413582234598e-25       8.283677743748e-09       6.756687018350e+21       1.027314575301e+04       1.835639852495e-10       5.749358923489e+17       4.782132134444e-09       2.699249066647e+43       1.975822477527e+32       2.342484023154e+33       2.131766915216e-08       5.116183148411e-09       2.388354490383e+37       2.388354484538e+37      -1.000000000000e+00       1.000000000000e-01       1.866030491139e+43       4.565281946394e+43       4.565281946394e+43       1.521760091431e+43      -7.348927174880e+51       1.019813859474e-03       9.255445708953e-01 
       5.536658654378e+13       2.466031078152e-25       8.372808224522e-09       6.612982257186e+21       1.027314575301e+04       1.855477535153e-10       5.687890134108e+17       4.833812431686e-09       2.585651974035e+43       1.913124588644e+32       2.268151027825e+33       2.131766915216e-08       5.116183148411e-09       2.305120601630e+37       2.305120595837e+37      -1.000000000000e+00       1.000000000000e-01       1.787499153984e+43       4.373153433385e+43       4.373153433385e+43       1.457717273185e+43      -6.964385952579e+51       1.029959640987e-03       9.164273448532e-01 
       5.477463932109e+13       2.519619672009e-25       8.463757694699e-09       6.472333884304e+21       1.027314575301e+04       1.875529602813e-10       5.627078533140e+17       4.886051235622e-09       2.476835581215e+43       1.852416263760e+32       2.196176808111e+33       2.131766915216e-08       5.116183148411e-09       2.224787404649e+37       2.224787398918e+37      -1.000000000000e+00       1.000000000000e-01       1.712272784751e+43       4.189110590991e+43       4.189110590991e+43       1.396369677801e+43      -6.599966300250e+51       1.040105422480e-03       9.074879880608e-01 
       5.418902085255e+13       2.574372783746e-25       8.554707164876e-09       6.334676894834e+21       1.027314575301e+04       1.895798372324e-10       5.566917094310e+17       4.938854582009e-09       2.372598693860e+43       1.793634368933e+32       2.126486514044e+33       2.131766915216e-08       5.116183148411e-09       2.147253810676e+37       2.147253804996e+37      -1.000000000000e+00       1.000000000000e-01       1.640212294851e+43       4.012813136195e+43       4.012813136195e+43       1.337603877629e+43      -6.254615333166e+51       1.050251203953e-03       8.987213456863e-01 
       5.360966347481e+13       2.630315719153e-25       8.647475624457e-09       6.199947666462e+21       1.027314575301e+04       1.916286185574e-10       5.507398866465e+17       4.992228571831e-09       2.272748584847e+43       1.736717773622e+32       2.059007670836e+33       2.131766915216e-08       5.116183148411e-09       2.072422253821e+37       2.072422248216e+37      -1.000000000000e+00       1.000000000000e-01       1.571184449194e+43       3.843935106687e+43       3.843935106687e+43       1.281311218589e+43      -5.927335260029e+51       1.060396985405e-03       8.901224601821e-01 
       5.303650024796e+13       2.687474333939e-25       8.740244084038e-09       6.068083930026e+21       1.027314575301e+04       1.936995409761e-10       5.448516972767e+17       5.046179372007e-09       2.177100637917e+43       1.681607287113e+32       1.993670103507e+33       2.131766915216e-08       5.116183148411e-09       2.000198568435e+37       2.000198562884e+37      -1.000000000000e+00       1.000000000000e-01       1.505061619852e+43       3.682164258185e+43       3.682164258185e+43       1.227387619276e+43      -5.617180500136e+51       1.070542766837e-03       8.816865619356e-01 
       5.246946494773e+13       2.745875045670e-25       8.834831533022e-09       5.939024740740e+21       1.027314575301e+04       1.957928437662e-10       5.390264609904e+17       5.100713216099e-09       2.085478006332e+43       1.628245596966e+32       1.930405863910e+33       2.131766915216e-08       5.116183148411e-09       1.930491870455e+37       1.930491864971e+37      -1.000000000000e+00       1.000000000000e-01       1.441721550079e+43       3.527201487112e+43       3.527201487112e+43       1.175733378520e+43      -5.323254951407e+51       1.080688548248e-03       8.734090604478e-01 
       5.190849205793e+13       2.805544845986e-25       8.929418982007e-09       5.812710450021e+21       1.027314575301e+04       1.979087687915e-10       5.332635047300e+17       5.155836405035e-09       1.997711285894e+43       1.576577209409e+32       1.869149160066e+33       2.131766915216e-08       5.116183148411e-09       1.863214443152e+37       1.863214437743e+37      -1.000000000000e+00       1.000000000000e-01       1.381047128267e+43       3.378760277578e+43       3.378760277578e+43       1.126252991042e+43      -5.044709401350e+51       1.090834329638e-03       8.652855360034e-01 
       5.135351676279e+13       2.866511313075e-25       9.025825420395e-09       5.689082677925e+21       1.027314575301e+04       2.000475605295e-10       5.275621626337e+17       5.211555307841e-09       1.913638201732e+43       1.526548391630e+32       1.809836287742e+33       2.131766915216e-08       5.116183148411e-09       1.798281626732e+37       1.798281621386e+37      -1.000000000000e+00       1.000000000000e-01       1.322926171417e+43       3.236566171627e+43       3.236566171627e+43       1.078854970878e+43      -4.780739073514e+51       1.100980111008e-03       8.573117318018e-01 
       5.080447493954e+13       2.928802624417e-25       9.124050848186e-09       5.568084286162e+21       1.027314575301e+04       2.022094660998e-10       5.219217759589e+17       5.267876362366e-09       1.833103308263e+43       1.478107115897e+32       1.752405564205e+33       2.131766915216e-08       5.116183148411e-09       1.735611711735e+37       1.735611706473e+37      -1.000000000000e+00       1.000000000000e-01       1.267251217716e+43       3.100356261781e+43       3.100356261781e+43       1.033451682221e+43      -4.530581302318e+51       1.111125892356e-03       8.494835465193e-01 
       5.026130315096e+13       2.992447569812e-25       9.222276275977e-09       5.449659351692e+21       1.027314575301e+04       2.043947352927e-10       5.163416930059e+17       5.324806076039e-09       1.755957701787e+43       1.431203005450e+32       1.696797264071e+33       2.131766915216e-08       5.116183148411e-09       1.675125836335e+37       1.675125831138e+37      -1.000000000000e+00       1.000000000000e-01       1.213919327851e+43       2.969878704948e+43       2.969878704948e+43       9.899591773920e+42      -4.293513329551e+51       1.121271673682e-03       8.417970272748e-01 
       4.972393863805e+13       3.057475564677e-25       9.322320693173e-09       5.333753140871e+21       1.027314575301e+04       2.066036205978e-10       5.108212690423e+17       5.382351026610e-09       1.682058745171e+43       1.385787282112e+32       1.642953557195e+33       2.131766915216e-08       5.116183148411e-09       1.616747886969e+37       1.616747881846e+37      -1.000000000000e+00       1.000000000000e-01       1.162831894678e+43       2.844892256775e+43       2.844892256775e+43       9.482970416245e+42      -4.068850216173e+51       1.131417454987e-03       8.342483629741e-01 
       4.919231931283e+13       3.123916663651e-25       9.422365110368e-09       5.220312084164e+21       1.027314575301e+04       2.088363772335e-10       5.053598662292e+17       5.440517862916e-09       1.611269804123e+43       1.341812715562e+32       1.590818448529e+33       2.131766915216e-08       5.116183148411e-09       1.560404402648e+37       1.560404397607e+37      -1.000000000000e+00       1.000000000000e-01       1.113894460907e+43       2.725165825606e+43       2.725165825606e+43       9.083882443836e+42      -3.855942863382e+51       1.141563236271e-03       8.268338780094e-01 
       4.866638375110e+13       3.191801574481e-25       9.524228516966e-09       5.109283751376e+21       1.027314575301e+04       2.110932631762e-10       4.999568535469e+17       5.499313305649e-09       1.543459994564e+43       1.299233574217e+32       1.540337719894e+33       2.131766915216e-08       5.116183148411e-09       1.506024482511e+37       1.506024477540e+37      -1.000000000000e+00       1.000000000000e-01       1.067016544452e+43       2.610478045208e+43       2.610478045208e+43       8.701589969412e+42      -3.654176137231e+51       1.151709017532e-03       8.195500262914e-01 
       4.814607118538e+13       3.261161672211e-25       9.627910912968e-09       5.000616827430e+21       1.027314575301e+04       2.133745391904e-10       4.946116067221e+17       5.558744148129e-09       1.478503940634e+43       1.258005577676e+32       1.491458873590e+33       2.131766915216e-08       5.116183148411e-09       1.453539696536e+37       1.453539691652e+37      -1.000000000000e+00       1.000000000000e-01       1.022111471143e+43       2.500616865478e+43       2.500616865478e+43       8.335386159461e+42      -3.462967091378e+51       1.161854798772e-03       8.123933855943e-01 
       4.763132149787e+13       3.332029013694e-25       9.731593308970e-09       4.894261088641e+21       1.027314575301e+04       2.156804688584e-10       4.893235081560e+17       5.618817257091e-09       1.416281542876e+43       1.218085850666e+32       1.444131077802e+33       2.131766915216e-08       5.116183148411e-09       1.402883999539e+37       1.402883994727e+37      -1.000000000000e+00       1.000000000000e-01       9.790962144622e+42       2.395379160379e+43       2.395379160379e+43       7.984593927345e+42      -3.281763282833e+51       1.172000579989e-03       8.053606521943e-01 
       4.712207521353e+13       3.404436352393e-25       9.837094694376e-09       4.790167379510e+21       1.027314575301e+04       2.180113186114e-10       4.840919468528e+17       5.679539573481e-09       1.356677756187e+43       1.179432878457e+32       1.398305113740e+33       2.131766915216e-08       5.116183148411e-09       1.353993647952e+37       1.353993643217e+37      -1.000000000000e+00       1.000000000000e-01       9.378912420406e+42       2.294570352373e+43       2.294570352373e+43       7.648564681418e+42      -3.110041175829e+51       1.182146361184e-03       7.984486357849e-01 
       4.661827349319e+13       3.478417153530e-25       9.944415069185e-09       4.688287590002e+21       1.027314575301e+04       2.203673577595e-10       4.789163183491e+17       5.740918113253e-09       1.299582377098e+43       1.142006463685e+32       1.353933324450e+33       2.131766915216e-08       5.116183148411e-09       1.306807119682e+37       1.306807115032e+37      -1.000000000000e+00       1.000000000000e-01       8.984203686046e+42       2.198004052657e+43       2.198004052657e+43       7.326677125817e+42      -2.947304629224e+51       1.192292142357e-03       7.916542546507e-01 
       4.611985812675e+13       3.554005609554e-25       1.005173544399e-08       4.588574633312e+21       1.027314575301e+04       2.227488585237e-10       4.737960246441e+17       5.802959968184e-09       1.244889840025e+43       1.105767684555e+32       1.310969565258e+33       2.131766915216e-08       5.116183148411e-09       1.261265036692e+37       1.261265032116e+37      -1.000000000000e+00       1.000000000000e-01       8.606106151151e+42       2.105501716547e+43       2.105501716547e+43       7.018336111732e+42      -2.793083463044e+51       1.202437923507e-03       7.849745310864e-01 
       4.562677152645e+13       3.631236655932e-25       1.015905581880e-08       4.490982424101e+21       1.027314575301e+04       2.251560960663e-10       4.687304741303e+17       5.865672306689e-09       1.192499022076e+43       1.070678854356e+32       1.269369155775e+33       2.131766915216e-08       5.116183148411e-09       1.217310090224e+37       1.217310085735e+37      -1.000000000000e+00       1.000000000000e-01       8.243920738342e+42       2.016892313358e+43       2.016892313358e+43       6.722971537012e+42      -2.646932100031e+51       1.212583704634e-03       7.784065870456e-01 
       4.513895672024e+13       3.710145987310e-25       1.027001417242e-08       4.395465857198e+21       1.027314575301e+04       2.275893485239e-10       4.637190815256e+17       5.929062374653e-09       1.142313056089e+43       1.036703482275e+32       1.229088833435e+33       2.131766915216e-08       5.116183148411e-09       1.174886968771e+37       1.174886964357e+37      -1.000000000000e+00       1.000000000000e-01       7.896977790702e+42       1.932012010179e+43       1.932012010179e+43       6.440037292084e+42      -2.508428278279e+51       1.222729485738e-03       7.719476400058e-01 
